"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707363	Cercopithecus mitis boutourlinii Giglioli"," 1887	5707363	Cercopithecus mitis boutourlinii Giglioli"," 1887	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8803586	Galago moholi bradfieldi Roberts"," 1931	2436522	Galago moholi A.Smith"," 1836	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago moholi	2436522	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9116120	Alouatta palliata pigra (Lawrence"," 1933)	2436653	Alouatta pigra Lawrence"," 1933	9	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta pigra	2436653	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7991972	Papio tesselatum Elliot"," 1909	5707341	Papio anubis (Lesson"," 1827)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio anubis	5707341	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974533	Elphidotarsius russelli Krause"," 1978	4974533	Elphidotarsius russelli Krause"," 1978	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Carpolestidae	4827461	Elphidotarsius	4827462	Elphidotarsius russelli	4974533	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266978	Microcebus sambiranensis Rasoloarison", Goodman & Ganzhorn," 2000	4266978	Microcebus sambiranensis Rasoloarison", Goodman & Ganzhorn," 2000	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus sambiranensis	4266978	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974757	Qatrania wingi Simons & Kay"," 1983	4974757	Qatrania wingi Simons & Kay"," 1983	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Parapithecidae	3239597	Qatrania	4827080	Qatrania wingi	4974757	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8704004	Platychoerops georgei Hooker"," 1994	5936355	Plesiadapis tricuspidens Gervais"," 1877	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis tricuspidens	5936355	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974487	Pronothodectes matthewi Gidley"," 1923	4974487	Pronothodectes matthewi Gidley"," 1923	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Pronothodectes	4827433	Pronothodectes matthewi	4974487	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974517	Picrodus canpacius Scott & Fox"," 2005	4974517	Picrodus canpacius Scott & Fox"," 2005	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Picrodontidae	4827202	Picrodus	4827204	Picrodus canpacius	4974517	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8669381	Apidium zuetina Beard et al."," 2016	8669381	Apidium zuetina Beard et al."," 2016	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Parapithecidae	3239597	Apidium	3239598	Apidium zuetina	8669381	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974462	Plesiolestes wilsoni (Gazin"," 1968)	9080494	Torrejonia wilsoni (Gazin"," 1968)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Palaechthonidae	4827440	Plesiolestes	4827441	Torrejonia wilsoni	9080494	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974748	Dolichopithecus ruscinensis Depéret"," 1889	4974748	Dolichopithecus ruscinensis Depéret"," 1889	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Dolichopithecus	4827299	Dolichopithecus ruscinensis	4974748	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9297665	Microchoerus hookeri Minwer-Barakat et al."," 2017	9297665	Microchoerus hookeri Minwer-Barakat et al."," 2017	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microchoeridae	3239628	Microchoerus	3239629	Microchoerus hookeri	9297665	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974470	Chalicomomys willwoodensis (Rose & Bown"," 1982)	9113024	Micromomys willwoodensis (Rose & Bown"," 1982)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Micromomyidae	4827528	Dryomomys	4974471	Micromomys willwoodensis	9113024	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786131	Cebus albifrons leucocephalus Gray"," 1865	7832196	Cebus versicolor Pucheran"," 1845	7	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus versicolor	7832196	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974720	Samburupithecus kiptalami Ishida & Pickford"," 1997	4974720	Samburupithecus kiptalami Ishida & Pickford"," 1997	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Samburupithecus	4827178	Samburupithecus kiptalami	4974720	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9442932	Nannopithex filholi Chantre & Gaillard"," 1897	9442932	Nannopithex filholi Chantre & Gaillard"," 1897	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microchoeridae	3239628	Nannopithex	4827077	Nannopithex filholi	9442932	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8546537	Asioplesiadapis youngi Fu et al."," 2002	8546537	Asioplesiadapis youngi Fu et al."," 2002	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Asioplesiadapis	4827102	Asioplesiadapis youngi	8546537	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8535156	Gatanthropus micros Ni", Li, Li & Beard," 2016	8535156	Gatanthropus micros Ni", Li, Li & Beard," 2016	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Ekgmowechashalidae	8583146	Gatanthropus	8665654	Gatanthropus micros	8535156	",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827427	Dillerlemur Robinson & Ivy"," 1994	4827425	Phenacolemur Matthew"," 1915	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Phenacolemur	4827425			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5936353	Plesiadapis praecursor Gingerich"," 1975	5936353	Plesiadapis praecursor Gingerich"," 1975	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis praecursor	5936353	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974751	Kalepithecus songhorensis (Andrews"," 1978)	9453002	Micropithecus songhorensis (Andrews"," 1978)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Kalepithecus	4827546	Micropithecus songhorensis	9453002	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827320	Soriacebus Fleagle", Powers, Conroy & Walters," 1987	4827320	Soriacebus Fleagle", Powers, Conroy & Walters," 1987	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Soriacebus	4827320			",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9501107	Masradapis tahai Seiffert et al."," 2017	9501107	Masradapis tahai Seiffert et al."," 2017	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Masradapis	9269220	Masradapis tahai	9501107	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8872191	Cebus albifrons yuracus Hershkovitz"," 1949	8275011	Cebus cuscinus Thomas"," 1901	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus cuscinus	8275011	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974566	Periconodon huerzeleri Gingerich"," 1977	4974566	Periconodon huerzeleri Gingerich"," 1977	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Ekgmowechashalidae	8583146	Periconodon	4827139	Periconodon huerzeleri	4974566	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8142656	Microcebus tanosi Rasoloarison", Weisrock, Yoder, Rakotondravony & Kappeler," 2013	8142656	Microcebus tanosi Rasoloarison", Weisrock, Yoder, Rakotondravony & Kappeler," 2013	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus tanosi	8142656	EN",,,,,,,,,,,,,,,,,,,,,,,,,,
"10760199	BOLD:ADW6908	10760199	BOLD:ADW6908	4	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Cheirogaleus	2436450	Cheirogaleus medius	2436451	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8814286	Cercopithecus francescae Thomas"," 1902	5786297	Cercopithecus mitis francescae Thomas"," 1902	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9031518	Pithecus shanicus Wroughton"," 1917	10807585	Trachypithecus melamerus (Elliot"," 1909)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus melamerus	10807585	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8809598	Hylobates concolor hainanus (Thomas"," 1892)	4267273	Nomascus hainanus (Thomas"," 1892)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus hainanus	4267273	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9149849	Pithecus delacouri (Osgood"," 1911)	4267062	Trachypithecus delacouri (Osgood"," 1932)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus delacouri	4267062	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436449	Microcebus coquereli (A.Grandidier"," 1867)	4266974	Mirza coquereli (A.Grandidier"," 1867)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Mirza	4266973	Mirza coquereli	4266974	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786373	Lophocebus aterrimus aterrimus (Oudemans"," 1890)	5786373	Lophocebus aterrimus aterrimus (Oudemans"," 1890)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Lophocebus	2436587	Lophocebus aterrimus	4267096	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262036	Cercocebus atys atys (Audebert"," 1797)	7262035	Cercocebus atys (Audebert"," 1797)	6	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus atys	7262035	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8748158	Papio thoth ibeanus (Thomas"," 1893)	5707339	Papio cynocephalus ibeanus Thomas"," 1893	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio cynocephalus	7262027	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707305	Chiropotes israelita (Spix"," 1823)	5707305	Chiropotes israelita (Spix"," 1823)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Chiropotes	2436405	Chiropotes israelita	5707305	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8712049	Midas É.Geoffroy Saint-Hilaire"," 1812	2436465	Saguinus Hoffmannsegg"," 1807	4	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9608906	Microchoerus ornatus Stehlin"," 1916	9608906	Microchoerus ornatus Stehlin"," 1916	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microchoeridae	3239628	Microchoerus	3239629	Microchoerus ornatus	9608906	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974782	Strigorhysis rugosus Bown"," 1979	4974782	Strigorhysis rugosus Bown"," 1979	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Strigorhysis	4827127	Strigorhysis rugosus	4974782	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827531	Micromomys Szalay"," 1973	4827531	Micromomys Szalay"," 1973	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Micromomyidae	4827528	Micromomys	4827531			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827581	Homo rudolfensis (Alekseyev"," 1986)	4827581	Homo rudolfensis (Alekseyev"," 1986)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Homo	2436435	Homo rudolfensis	4827581	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8998926	Trachypithecus pyrrhus stresemanni Pocock"," 1934	9204783	Trachypithecus auratus (É.Geoffroy Saint-Hilaire"," 1812)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus auratus	9204783	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8561708	Qatrania basiodontos (Simons et al."," 2001)	9429341	Abuqatrania basiodontos (Simons et al."," 2001)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Parapithecidae	3239597	Qatrania	4827080	Abuqatrania basiodontos	9429341	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8867127	Lepidolemur leucopus (Forsyth Major"," 1894)	2436491	Lepilemur leucopus (Forsyth Major"," 1894)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur leucopus	2436491	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6142187	Tetonius homunculus (Cope"," 1882)	9425612	Anaptomorphus homunculus (Cope"," 1882)	8	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Tetonius	4827154	Anaptomorphus homunculus	9425612	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8969400	Carlito syrichta carbonarius (Heude"," 1899)	8969400	Carlito syrichta carbonarius (Heude"," 1899)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Carlito	7495657	Carlito syrichta	8008808	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267336	Loris lydekkerianus grandis Hill & Phillips"," 1932	4267336	Loris lydekkerianus grandis Hill & Phillips"," 1932	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris lydekkerianus	7262073	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9029108	Cercopithecus rufotinctus Pocock"," 1907	5786283	Cercopithecus mitis albotorquatus de Pousargues"," 1896	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7616798	Piliocolobus langi (J.A.Allen"," 1925)	7616798	Piliocolobus langi (J.A.Allen"," 1925)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus langi	7616798	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6006368	Scolecophagus É.Geoffroy Saint-Hilaire"," 1795	2436633	Daubentonia É.Geoffroy Saint-Hilaire"," 1795	1	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Daubentoniidae	9420	Daubentonia	2436633			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9364593	Lemur rubriventer I.Geoffroy"," 1850	2436421	Eulemur rubriventer (I.Geoffroy Saint-Hilaire"," 1850)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur rubriventer	2436421	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827119	Chlororhysis Gazin"," 1958	4827119	Chlororhysis Gazin"," 1958	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Chlororhysis	4827119			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974745	Chlorocebus patas (Schreber"," 1775)	9086491	Erythrocebus patas patas (Schreber"," 1774)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Erythrocebus	2436547	Erythrocebus patas	2436548	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9202708	Pithecus entellus priamellus Pocock"," 1928	5786333	Semnopithecus priam thersites (Blyth"," 1847)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus priam	4267223	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9130305	Simia concolor Harlan"," 1826	7262062	Nomascus concolor (Harlan"," 1826)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Nomascus	4267265	Nomascus concolor	7262062	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786506	Galago inustus Schwartz"," 1930	2436519	Galago matschiei Lorenz"," 1917	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galago	2436518	Galago matschiei	2436519	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8981909	Semnopithecus hosei Thomas"," 1889	5219564	Presbytis hosei (Thomas"," 1889)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis hosei	5219564	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8015567	Inuus sanctijohannis Swinhoe"," 1866	2436604	Macaca mulatta (Zimmermann"," 1780)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca mulatta	2436604	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436530	Pygathrix bieti (A.Milne-Edwards"," 1897)	4267007	Rhinopithecus bieti A.Milne-Edwards"," 1897	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Rhinopithecus	4267002	Rhinopithecus bieti	4267007	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5428933	Leontocebus Wagner"," 1840	5428933	Leontocebus Wagner"," 1840	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8802850	Colobus abyssinicus poliurus Thomas"," 1901	7262016	Colobus guereza guereza Rüppell"," 1835	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus guereza	5963045	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267337	Avahi unicolor Thalmann & Geissmann"," 2000	4267337	Avahi unicolor Thalmann & Geissmann"," 2000	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi unicolor	4267337	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707296	Callithrix saterei Silva Jr. & Noronha"," 1998	5786457	Mico saterei (Silva Jr. & Noronha"," 1998)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico saterei	5786457	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9934495	BOLD:ACH6660	9934495	BOLD:ACH6660	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur ruficaudatus	2436490	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10837012	Colobus caudatus Thomas"," 1885	10837012	Colobus caudatus Thomas"," 1885	315	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus caudatus	10837012	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436542	Trachypithecus cristatus (Raffles"," 1821)	2436542	Trachypithecus cristatus (Raffles"," 1821)	1265	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus cristatus	2436542	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786120	Hoolock leuconedys (Groves"," 1967)	5786120	Hoolock leuconedys (Groves"," 1967)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hoolock	4827728	Hoolock leuconedys	5786120	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786462	Mico melanurus (É.Geoffroy Saint-Hilaire"," 1812)	5786462	Mico melanurus (É.Geoffroy Saint-Hilaire"," 1812)	279	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico melanurus	5786462	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8904642	Galagoides demidoff demidoff (G.Fischer"," 1806)	8904642	Galagoides demidoff demidoff (G.Fischer"," 1806)	134	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Galagoides	2436515	Galagoides demidoff	2436517	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436664	Saimiri oerstedii (Reinhardt"," 1872)	2436664	Saimiri oerstedii (Reinhardt"," 1872)	1918	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri oerstedii	2436664	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974787	Melaneremia Hooker"," 2007	4974787	Melaneremia Hooker"," 2007	4	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microchoeridae	3239628	Melaneremia	4974787			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436610	Macaca assamensis (McClelland"," 1840)	2436610	Macaca assamensis (McClelland"," 1840)	428	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca assamensis	2436610	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7874997	Eulemur flavifrons (Gray"," 1867)	7874997	Eulemur flavifrons (Gray"," 1867)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur flavifrons	7874997	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436655	Alouatta belzebul (Linnaeus"," 1766)	2436655	Alouatta belzebul (Linnaeus"," 1766)	356	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta belzebul	2436655	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7416027	Allochrocebus lhoesti (Sclater"," 1899)	7416027	Allochrocebus lhoesti (Sclater"," 1899)	328	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Allochrocebus	8307483	Allochrocebus lhoesti	7416027	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219579	Cercopithecus petaurista (Schreber"," 1774)	5219579	Cercopithecus petaurista (Schreber"," 1774)	157	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus petaurista	5219579	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786044	Loris tardigradus nycticeboides Hill"," 1942	2436626	Loris tardigradus (Linnaeus"," 1758)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris tardigradus	2436626	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5219566	Cercopithecus mona (Schreber"," 1775)	5219566	Cercopithecus mona (Schreber"," 1775)	667	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mona	5219566	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436606	Macaca maura (Schinz"," 1825)	2436606	Macaca maura (Schinz"," 1825)	81	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca maura	2436606	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436626	Loris tardigradus (Linnaeus"," 1758)	2436626	Loris tardigradus (Linnaeus"," 1758)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris tardigradus	2436626	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
